463	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	461	iobj	_	@r1994m-words#@r1994m#262.6#262.969
464	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	461	xcomp	_	@r1994m-words#@r1994m#262.969#263.338
465	что	что	SCONJ	_	_	467	mark	_	@r1994m-words#@r1994m#263.338#263.707
466	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	467	obj	_	@r1994m-words#@r1994m#263.707#264.076
467	берут	брать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	464	ccomp	_	@r1994m-words#@r1994m#264.076#264.445
468	/	/	PUNCT	_	_	471	punct	_	@r1994m-words#@r1994m#264.445#264.814
469	а	а	X	_	_	_	_	_	@r1994m-words#@r1994m#264.814#265.183
470	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	471	nsubj	_	@r1994m-words#@r1994m#265.183#265.552
471	подскальзываюсь	подскальзываться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	467	conj	_	@r1994m-words#@r1994m#265.552#265.921
472	на	на	ADP	_	_	482	mark	_	@r1994m-words#@r1994m#265.921#266.29
473	эт…	эт…	X	_	_	_	_	_	@r1994m-words#@r1994m#266.29#266.659
474	этом	это	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	482	obl	_	@r1994m-words#@r1994m#266.659#267.028
475	а	а	X	_	_	_	_	_	@r1994m-words#@r1994m#267.028#267.397
476	на	на	ADP	_	_	478	case	_	@r1994m-words#@r1994m#267.397#267.766
477	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	478	det	_	@r1994m-words#@r1994m#267.766#268.135
478	полу	пол	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	479	obl	_	@r1994m-words#@r1994m#268.135#268.504
479	помытом	помыть	VERB	_	Aspect=Perf|Case=Loc|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	482	advcl	_	@r1994m-words#@r1994m#268.504#268.873
480	/	/	PUNCT	_	_	479	punct	_	@r1994m-words#@r1994m#268.873#269.242
481	ру…	ру…	X	_	_	_	_	_	@r1994m-words#@r1994m#269.242#269.611
482	падаю	падать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	471	xcomp	_	@r1994m-words#@r1994m#269.611#269.98
483	на	на	ADP	_	_	485	case	_	@r1994m-words#@r1994m#269.98#270.349
484	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	485	det	_	@r1994m-words#@r1994m#270.349#270.718
485	стол	стол	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	482	obl	_	@r1994m-words#@r1994m#270.718#271.116
486	/	/	PUNCT	_	_	499	punct	_	@r1994m-words#@r1994m#271.261#271.497
487	и	и	CCONJ	_	_	499	cc	_	@r1994m-words#@r1994m#271.497#271.733
488	у	у	ADP	_	_	489	case	_	@r1994m-words#@r1994m#271.733#271.969
489	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	499	obl	_	@r1994m-words#@r1994m#271.969#272.205
490	первая	первый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	491	amod	_	@r1994m-words#@r1994m#272.205#272.441
491	мысль	мысль	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	499	nsubj	_	@r1994m-words#@r1994m#272.441#272.677
492	была	быть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	499	cop	_	@r1994m-words#@r1994m#272.677#272.913
493	а	а	X	_	_	_	_	_	@r1994m-words#@r1994m#272.913#273.149
494	лишь	лишь	PART	_	_	497	advmod	_	@r1994m-words#@r1994m#273.149#273.385
495	бы	бы	PART	_	_	494	fixed	_	@r1994m-words#@r1994m#273.385#273.621
496	этот	этот	DET	_	Case=Nom|Gender=Masc|Number=Sing	497	det	_	@r1994m-words#@r1994m#273.621#273.857
497	стол	стол	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	499	nsubj	_	@r1994m-words#@r1994m#273.857#274.093
498	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	499	cop	_	@r1994m-words#@r1994m#274.093#274.329
499	целый	целый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	482	conj	_	@r1994m-words#@r1994m#274.329#274.565
500	/	/	PUNCT	_	_	505	punct	_	@r1994m-words#@r1994m#274.565#274.801
501	иначе	иначе	ADV	_	Degree=Pos	505	advmod	_	@r1994m-words#@r1994m#274.801#275.037
502	если	если	SCONJ	_	_	505	mark	_	@r1994m-words#@r1994m#275.037#275.273
503	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	505	obj	_	@r1994m-words#@r1994m#275.273#275.509
504	щас	сейчас	ADV	_	Degree=Pos	505	advmod	_	@r1994m-words#@r1994m#275.509#275.745
505	взяли	брать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	499	conj	_	@r1994m-words#@r1994m#275.745#275.988
506	/	/	PUNCT	_	_	508	punct	_	@r1994m-words#@r1994m#276.227#276.576
507	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	508	iobj	_	@r1994m-words#@r1994m#276.576#276.925
508	придется	прийтись	AUX	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid	505	conj	_	@r1994m-words#@r1994m#276.925#277.274
509	отрабатывать	отрабатывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	508	csubj	_	@r1994m-words#@r1994m#277.274#277.623
510	сначала	сначала	ADV	_	Degree=Pos	509	advmod	_	@r1994m-words#@r1994m#277.623#277.972
511	стол	стол	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	509	obj	_	@r1994m-words#@r1994m#277.972#278.321
512	а	а	CCONJ	_	_	514	cc	_	@r1994m-words#@r1994m#278.321#278.67
513	не	не	PART	_	_	514	advmod	_	@r1994m-words#@r1994m#278.67#279.019
514	зарабатывать	зарабатывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	509	conj	_	@r1994m-words#@r1994m#279.019#279.368
515	деньги	деньги	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	514	obj	_	@r1994m-words#@r1994m#279.368#279.72
516	/	/	PUNCT	_	_	517	punct	_	@r1994m-words#@r1994m#280.75#281.252
517	вот	вот	PART	_	_	514	parataxis	_	@r1994m-words#@r1994m#281.252#281.754
518	/	/	PUNCT	_	_	517	punct	_	@r1994m-words#@r1994m#281.754#282.256
519	так	так	ADV	_	Degree=Pos	520	advmod	_	@r1994m-words#@r1994m#282.256#282.758
520	вот	вот	PART	_	_	521	advmod	_	@r1994m-words#@r1994m#282.758#283.26
521	случилось	случиться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	514	xcomp	_	@r1994m-words#@r1994m#283.26#283.762
522	мое	мой	DET	_	Case=Nom|Gender=Neut|Number=Sing	523	det	_	@r1994m-words#@r1994m#283.762#284.264
523	попадание	попадание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	514	obl	_	@r1994m-words#@r1994m#284.264#284.766
524	в	в	ADP	_	_	525	case	_	@r1994m-words#@r1994m#284.766#285.268
525	мир	мир	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	523	nmod	_	@r1994m-words#@r1994m#285.268#285.77
526	/	/	PUNCT	_	_	527	punct	_	@r1994m-words#@r1994m#285.77#286.272
527	травести	травести	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	525	nmod	_	@r1994m-words#@r1994m#286.272#286.774
528	/	/	PUNCT	_	_	529	punct	_	@r1994m-words#@r1994m#286.774#287.276
529	драг	драг	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	527	nmod	_	@r1994m-words#@r1994m#287.276#287.778
530	/	/	PUNCT	_	_	538	punct	_	@r1994m-words#@r1994m#287.778#288.28
531	очень	очень	ADV	_	Degree=Pos	532	advmod	_	@r1994m-words#@r1994m#288.28#288.782
532	так	так	ADV	_	Degree=Pos	538	cc	_	@r1994m-words#@r1994m#288.782#289.284
533	/	/	PUNCT	_	_	534	punct	_	@r1994m-words#@r1994m#289.284#289.786
534	эпичненько	эпичненько	ADV	_	Degree=Pos	538	parataxis	_	@r1994m-words#@r1994m#289.786#290.296
535	/	/	PUNCT	_	_	534	punct	_	@r1994m-words#@r1994m#290.36#290.643
536	ну	ну	PART	_	_	538	parataxis	_	@r1994m-words#@r1994m#290.643#290.926
537	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	538	nsubj	_	@r1994m-words#@r1994m#290.926#291.209
538	работал	работать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	514	conj	_	@r1994m-words#@r1994m#291.209#291.492
539	до	до	ADP	_	_	540	case	_	@r1994m-words#@r1994m#291.492#291.775
540	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	538	obl	_	@r1994m-words#@r1994m#291.775#292.058
541	/	/	PUNCT	_	_	538	punct	_	@r1994m-words#@r1994m#292.058#292.341
542	в	в	ADP	_	_	543	case	_	@r1994m-words#@r1994m#292.341#292.624
543	театре	театр	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	538	obl	_	@r1994m-words#@r1994m#292.624#292.907
544	в	в	ADP	_	_	546	case	_	@r1994m-words#@r1994m#292.907#293.19
545	псковской	псковский	ADJ	_	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing	546	amod	_	@r1994m-words#@r1994m#293.19#293.473
546	области	область	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	538	obl	_	@r1994m-words#@r1994m#293.473#293.756
547	/	/	PUNCT	_	_	561	punct	_	@r1994m-words#@r1994m#293.756#294.039
548	и	и	CCONJ	_	_	561	cc	_	@r1994m-words#@r1994m#294.039#294.322
549	поэтому	поэтому	ADV	_	Degree=Pos	561	advmod	_	@r1994m-words#@r1994m#294.322#294.605
550	/	/	PUNCT	_	_	561	punct	_	@r1994m-words#@r1994m#294.605#294.888
551	для	для	ADP	_	_	552	case	_	@r1994m-words#@r1994m#294.888#295.171
552	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	561	obl	_	@r1994m-words#@r1994m#295.171#295.454
553	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	561	nsubj	_	@r1994m-words#@r1994m#295.454#295.737
554	как	как	ADV	_	Degree=Pos	559	advmod	_	@r1994m-words#@r1994m#295.737#296.031
555	/	/	PUNCT	_	_	556	punct	_	@r1994m-words#@r1994m#296.777#297.223
556	э	э	X	_	_	_	_	_	@r1994m-words#@r1994m#297.223#297.669
557	/	/	PUNCT	_	_	556	punct	_	@r1994m-words#@r1994m#297.669#298.115
558	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	559	nsubj	_	@r1994m-words#@r1994m#298.115#298.561
559	исполняю	исполнять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	561	parataxis	_	@r1994m-words#@r1994m#298.561#299.007
560	вот	вот	PART	_	_	561	advmod	_	@r1994m-words#@r1994m#299.007#299.453
561	получается	получаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	514	conj	_	@r1994m-words#@r1994m#299.453#299.899
562	/	/	PUNCT	_	_	561	punct	_	@r1994m-words#@r1994m#299.899#300.345
563	одну	один	NUM	_	Case=Acc|Gender=Fem	564	nummod:gov	_	@r1994m-words#@r1994m#300.345#300.791
564	роль	роль	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	561	obj	_	@r1994m-words#@r1994m#300.791#301.241
565	/	/	PUNCT	_	_	561	punct	_	@r1994m-words#@r1994m#302.329#302.63
566	и	и	CCONJ	_	_	573	cc	_	@r1994m-words#@r1994m#302.63#302.931
567	поскольку	поскольку	SCONJ	_	_	573	parataxis	_	@r1994m-words#@r1994m#302.931#303.232
568	/	/	PUNCT	_	_	567	punct	_	@r1994m-words#@r1994m#303.232#303.533
569	роль	роль	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	573	nsubj	_	@r1994m-words#@r1994m#303.533#303.834
570	/	/	PUNCT	_	_	571	punct	_	@r1994m-words#@r1994m#303.834#304.135
571	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	569	det	_	@r1994m-words#@r1994m#304.135#304.436
572	вс…	вс…	Ч	_	_	_	_	_	@r1994m-words#@r1994m#304.436#304.737
573	можно	можно	AUX	_	Degree=Pos	509	conj	_	@r1994m-words#@r1994m#304.737#305.038
574	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	573	csubj	_	@r1994m-words#@r1994m#305.038#305.339
575	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	574	obj	_	@r1994m-words#@r1994m#305.339#305.64
576	что	что	SCONJ	_	Case=Acc	577	obj	_	@r1994m-words#@r1994m#305.64#305.941
577	хочешь	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	575	acl	_	@r1994m-words#@r1994m#305.941#306.242
578	/	/	PUNCT	_	_	584	punct	_	@r1994m-words#@r1994m#306.242#306.543
579	почему	почему	ADV	_	Degree=Pos	584	advmod	_	@r1994m-words#@r1994m#306.543#306.844
580	бы	бы	AUX	_	_	584	aux	_	@r1994m-words#@r1994m#306.844#307.145
581	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	584	obl	_	@r1994m-words#@r1994m#307.145#307.446
582	и	и	PART	_	_	583	advmod	_	@r1994m-words#@r1994m#307.446#307.747
583	не	не	PART	_	_	584	advmod	_	@r1994m-words#@r1994m#307.747#308.048
584	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	577	xcomp	_	@r1994m-words#@r1994m#308.048#308.349
585	все	все	PART	_	_	584	advmod	_	@r1994m-words#@r1994m#308.349#308.65
586	равно	равно	PART	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	585	fixed	_	@r1994m-words#@r1994m#308.65#308.951
587	/	/	PUNCT	_	_	588	punct	_	@r1994m-words#@r1994m#308.951#309.252
588	смоешься	смыться	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Mid	599	advcl	_	@r1994m-words#@r1994m#309.252#309.553
589	/	/	PUNCT	_	_	595	punct	_	@r1994m-words#@r1994m#309.553#309.854
590	и	и	CCONJ	_	_	595	cc	_	@r1994m-words#@r1994m#309.854#310.155
591	все	все	DET	_	Case=Nom|Gender=Neut|Number=Sing	595	det	_	@r1994m-words#@r1994m#310.155#310.456
592	/	/	PUNCT	_	_	595	punct	_	@r1994m-words#@r1994m#310.456#310.757
593	Коко	Коко	PROPN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	595	nsubj	_	@r1994m-words#@r1994m#310.757#311.058
594	уже	уже	ADV	_	Degree=Pos	595	advmod	_	@r1994m-words#@r1994m#311.058#311.359
595	нету	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	599	nsubj	_	@r1994m-words#@r1994m#311.359#311.681
596	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	595	obj	_	@r1994m-words#@r1994m#311.909#312.199
597	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	599	obj	_	@r1994m-words#@r1994m#312.199#312.489
598	очень	очень	ADV	_	Degree=Pos	599	advmod	_	@r1994m-words#@r1994m#312.489#312.779
599	забавляет	забавлять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	584	conj	_	@r1994m-words#@r1994m#312.779#313.069
600	когда	когда	SCONJ	_	_	605	mark	_	@r1994m-words#@r1994m#313.069#313.359
601	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	605	nsubj	_	@r1994m-words#@r1994m#313.359#313.649
602	вот	вот	PART	_	_	605	advmod	_	@r1994m-words#@r1994m#313.649#313.939
603	а	а	X	_	Foreign=Yes	605	parataxis	_	@r1994m-words#@r1994m#313.939#314.229
604	/	/	PUNCT	_	_	603	punct	_	@r1994m-words#@r1994m#314.229#314.519
605	сижу	сидеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	599	advcl	_	@r1994m-words#@r1994m#314.519#314.809
606	и	и	CCONJ	_	_	607	cc	_	@r1994m-words#@r1994m#314.809#315.099
607	замечаю	замечать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	605	conj	_	@r1994m-words#@r1994m#315.099#315.389
608	вот	вот	PART	_	_	607	advmod	_	@r1994m-words#@r1994m#315.389#315.679
609	эти	этот	DET	_	Case=Acc|Number=Plur	611	det	_	@r1994m-words#@r1994m#315.679#315.969
610	вот	вот	PART	_	_	611	advmod	_	@r1994m-words#@r1994m#315.969#316.259
611	моменты	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	607	obj	_	@r1994m-words#@r1994m#316.259#316.549
612	когда	когда	SCONJ	_	_	616	mark	_	@r1994m-words#@r1994m#316.549#316.839
613	так	так	ADV	_	Degree=Pos	616	advmod	_	@r1994m-words#@r1994m#316.839#317.129
614	бац	бац	X	_	_	_	_	_	@r1994m-words#@r1994m#317.129#317.435
615	/	/	PUNCT	_	_	614	punct	_	@r1994m-words#@r1994m#318.438#318.705
616	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	607	advcl	_	@r1994m-words#@r1994m#318.705#318.972
617	быть	быть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	616	xcomp	_	@r1994m-words#@r1994m#318.972#319.239
618	это	это	DET	_	Case=Acc|Gender=Neut|Number=Sing	619	det	_	@r1994m-words#@r1994m#319.239#319.506
619	шизофрения	шизофрения	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	616	obj	_	@r1994m-words#@r1994m#319.506#319.773
620	#смеется#	#смеется#	X	_	_	_	_	_	@r1994m-words#@r1994m#319.773#320.042
621	/	/	PUNCT	_	_	624	punct	_	@r1994m-words#@r1994m#351.171#351.383
622	а	а	X	_	_	_	_	_	@r1994m-words#@r1994m#351.383#351.595
623	как	как	ADV	_	Degree=Pos	624	advmod	_	@r1994m-words#@r1994m#351.595#351.807
624	изменялся	изменяться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	619	conj	_	@r1994m-words#@r1994m#351.807#352.019
625	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	626	det	_	@r1994m-words#@r1994m#352.019#352.231
626	образ	образ	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	624	nsubj	_	@r1994m-words#@r1994m#352.231#352.443
627	да	да	PART	_	_	624	advmod	_	@r1994m-words#@r1994m#352.443#352.655
628	?	?	PUNCT	_	_	627	punct	_	@r1994m-words#@r1994m#352.655#352.867
629	/	/	PUNCT	_	_	633	punct	_	@r1994m-words#@r1994m#354.415#354.677
630	из	из	ADP	_	_	629	case	_	@r1994m-words#@r1994m#354.677#354.939
631	а	а	X	_	_	_	_	_	@r1994m-words#@r1994m#354.939#355.201
632	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	633	nsubj	_	@r1994m-words#@r1994m#355.201#355.463
633	пытаюсь	пытаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	624	conj	_	@r1994m-words#@r1994m#355.463#355.725
634	менять	менять	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	645	xcomp	_	@r1994m-words#@r1994m#355.725#355.987
635	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	634	obj	_	@r1994m-words#@r1994m#355.987#356.249
636	во	в	ADP	_	_	637	case	_	@r1994m-words#@r1994m#356.249#356.511
637	первых	первый	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	634	obl	_	@r1994m-words#@r1994m#356.511#356.773
638	постоянно	постоянно	ADV	_	Degree=Pos	645	advmod	_	@r1994m-words#@r1994m#356.773#357.035
639	сначала	сначала	ADV	_	Degree=Pos	642	advmod	_	@r1994m-words#@r1994m#357.035#357.297
640	когда	когда	SCONJ	_	_	642	mark	_	@r1994m-words#@r1994m#357.297#357.559
641	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	642	nsubj	_	@r1994m-words#@r1994m#357.559#357.821
642	появился	появиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	645	advcl	_	@r1994m-words#@r1994m#357.821#358.094
643	/	/	PUNCT	_	_	642	punct	_	@r1994m-words#@r1994m#359.415#359.807
644	мм	мм	X	_	_	_	_	_	@r1994m-words#@r1994m#359.807#360.199
645	мисс	мисс	NOUN	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	633	xcomp	_	@r1994m-words#@r1994m#360.199#360.591
646	Коко	Коко	PROPN	_	Degree=Pos	645	advmod	_	@r1994m-words#@r1994m#360.591#360.983
647	/	/	PUNCT	_	_	648	punct	_	@r1994m-words#@r1994m#360.983#361.375
648	появилась	появиться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	645	parataxis	_	@r1994m-words#@r1994m#361.375#361.767
649	/	/	PUNCT	_	_	653	punct	_	@r1994m-words#@r1994m#361.767#362.159
650	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	653	nsubj	_	@r1994m-words#@r1994m#362.159#362.551
651	была	быть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	653	cop	_	@r1994m-words#@r1994m#362.551#362.943
652	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	653	det	_	@r1994m-words#@r1994m#362.943#363.335
653	м	м	X	_	_	_	_	_	@r1994m-words#@r1994m#363.335#363.727
654	/	/	PUNCT	_	_	655	punct	_	@r1994m-words#@r1994m#363.727#364.119
655	дешевая	дешевый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	653	amod	_	@r1994m-words#@r1994m#364.119#364.511
656	/	/	PUNCT	_	_	657	punct	_	@r1994m-words#@r1994m#364.511#364.903
657	проститутка	проститутка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	653	parataxis	_	@r1994m-words#@r1994m#364.903#365.301
658	/	/	PUNCT	_	_	661	punct	_	@r1994m-words#@r1994m#365.805#366.17
659	потом	потом	ADV	_	Degree=Pos	661	advmod	_	@r1994m-words#@r1994m#366.17#366.535
660	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	661	nsubj	_	@r1994m-words#@r1994m#366.535#366.9
661	понял	понять	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	657	conj	_	@r1994m-words#@r1994m#366.9#367.265
662	что	что	PRON	_	Case=Acc	670	obj	_	@r1994m-words#@r1994m#367.265#367.63
663	/	/	PUNCT	_	_	670	punct	_	@r1994m-words#@r1994m#367.63#367.995
664	далеко	далеко	ADV	_	Degree=Pos	670	advmod	_	@r1994m-words#@r1994m#367.995#368.36
665	на	на	ADP	_	_	667	case	_	@r1994m-words#@r1994m#368.36#368.725
666	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	667	det	_	@r1994m-words#@r1994m#368.725#369.09
667	образе	образ	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	670	obl	_	@r1994m-words#@r1994m#369.09#369.455
668	тоже	тоже	PART	_	_	670	advmod	_	@r1994m-words#@r1994m#369.455#369.82
669	не	не	PART	_	_	670	advmod	_	@r1994m-words#@r1994m#369.82#370.185
670	уедешь	уехать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	661	ccomp	_	@r1994m-words#@r1994m#370.185#370.55
671	вот	вот	PART	_	_	670	advmod	_	@r1994m-words#@r1994m#370.55#370.915
672	/	/	PUNCT	_	_	677	punct	_	@r1994m-words#@r1994m#370.915#371.28
673	и	и	CCONJ	_	_	677	cc	_	@r1994m-words#@r1994m#371.28#371.645
674	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	677	nsubj	_	@r1994m-words#@r1994m#371.645#372.01
675	там	там	ADV	_	Degree=Pos	677	advmod	_	@r1994m-words#@r1994m#372.01#372.375
676	под…	под…	X	_	_	_	_	_	@r1994m-words#@r1994m#372.375#372.74
677	поднакопил	поднакопить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	670	conj	_	@r1994m-words#@r1994m#372.74#373.105
678	/	/	PUNCT	_	_	680	punct	_	@r1994m-words#@r1994m#373.105#373.47
679	шо-то	что-то	PRON	_	Case=Nom	680	advmod	_	@r1994m-words#@r1994m#373.47#373.835
680	поднашил	поднашить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	677	conj	_	@r1994m-words#@r1994m#373.835#374.2
681	/	/	PUNCT	_	_	684	punct	_	@r1994m-words#@r1994m#374.2#374.565
682	шо-то	что-то	PRON	_	Case=Nom	684	advmod	_	@r1994m-words#@r1994m#374.565#374.93
683	где-то	где-то	ADV	_	Degree=Pos	684	advmod	_	@r1994m-words#@r1994m#374.93#375.295
684	раздобыл	раздобыть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	680	parataxis	_	@r1994m-words#@r1994m#375.295#375.66
685	/	/	PUNCT	_	_	688	punct	_	@r1994m-words#@r1994m#375.66#376.025
686	кто-то	кто-то	PRON	_	Case=Nom	688	nsubj	_	@r1994m-words#@r1994m#376.025#376.39
687	что-то	что-то	PRON	_	Case=Acc	688	obj	_	@r1994m-words#@r1994m#376.39#376.755
688	подарил	дарить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	684	conj	_	@r1994m-words#@r1994m#376.755#377.138
689	/	/	PUNCT	_	_	692	punct	_	@r1994m-words#@r1994m#378.5#378.911
690	а	а	X	_	_	_	_	_	@r1994m-words#@r1994m#378.911#379.322
691	так	так	ADV	_	Degree=Pos	692	advmod	_	@r1994m-words#@r1994m#379.322#379.733
692	появилась	появиться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	688	conj	_	@r1994m-words#@r1994m#379.733#380.144
