"1	тру	тру	ADJ	_	Animacy=|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mt1995f-words#@mt1995f#9.298#9.674"
"431	нет	нет	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#119.964#120.292"
"432	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#120.292#120.62"
"433	не	не	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#120.62#120.948"
"434	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@alp1990f-words#@alp1990f#120.948#121.276"
"435	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#121.276#121.604"
"436	ладно	ладно	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#121.604#121.968"
"437	неа	неа	INTJ	_	_	_	_	@alp1990f-words#@alp1990f#124.25#124.652"
"438	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#126.718#127.123"
"439	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#127.123#127.528"
"440	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#127.528#127.933"
"441	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#127.933#128.338"
"442	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#128.338#128.743"
"443	кошмарно	кошмарно	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#128.743#129.152"
"444	да	да	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2040.055#2040.361"
"445	ээ	ээ	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2044.416#2044.76"
"446	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2044.76#2045.104"
"447	были	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2045.104#2045.448"
"448	э	э	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2045.448#2045.792"
"449	пожалуй	пожалуй	ADV	_	_	_	_	@alp1990f-words#@alp1990f#2045.792#2046.136"
"450	самые	самый	DET	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2046.136#2046.48"
"451	веселые	веселый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2046.48#2046.824"
"452	съемки	съемка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2046.824#2047.168"
"453	[нрзб]	[нрзб]	X	_	_	_	_	_	@alp1990f-words#@alp1990f#2047.168#2047.512"
"454	потому	потому	SCONJ	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2047.512#2047.856"
"455	что	что	SCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2047.856#2048.2"
"456	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2048.2#2048.544"
"457	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2048.544#2048.888"
"458	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2048.888#2049.232"
"459	так	так	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2049.232#2049.576"
"460	наверно	наверно	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2049.576#2049.92"
"461	еще	еще	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2049.92#2050.264"
"462	никто	никто	PRON	_	Case=Nom	_	_	_	@alp1990f-words#@alp1990f#2050.264#2050.608"
"463	не	не	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2050.608#2050.952"
"464	веселился	веселиться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@alp1990f-words#@alp1990f#2050.952#2051.296"
"465	на	на	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2051.296#2051.64"
"466	первом	первый	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2051.64#2051.984"
"467	канале	канал	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2051.984#2052.328"
"468	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2052.328#2052.672"
"469	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2052.672#2053.016"
"470	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2053.016#2053.36"
"471	[нрзб]	[нрзб]	X	_	_	_	_	_	@alp1990f-words#@alp1990f#2053.36#2053.704"
"472	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2053.704#2054.048"
"473	просто	просто	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2054.048#2054.42"
"474	ээ	ээ	INTJ	_	Foreign=Yes	_	_	_	@alp1990f-words#@alp1990f#2055.1#2055.558"
"475	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2055.558#2056.016"
"476	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#2056.016#2056.474"
"477	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2056.474#2056.932"
"478	стала	стать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@alp1990f-words#@alp1990f#2056.932#2057.39"
"479	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2057.39#2057.848"
"480	э	э	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2057.848#2058.306"
"481	как	как	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2058.306#2058.764"
"482	голодать	голодать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2058.764#2059.222"
"483	что-ли	что-ли	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2059.222#2059.68"
"484	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2059.68#2060.138"
"485	условно	условно	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2060.138#2060.596"
"486	голодать	голодать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2060.596#2061.054"
"487	перед	перед	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2061.054#2061.512"
"488	съемками	съемка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2061.512#2061.98"
"489	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2062.693#2063.026"
"490	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2063.026#2063.359"
"491	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#2063.359#2063.692"
"492	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2063.692#2064.025"
"493	интересно	интересно	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2064.025#2064.358"
"494	как	как	ADV	_	_	_	_	_	@alp1990f-words#@alp1990f#2064.358#2064.691"
"495	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2064.691#2065.024"
"496	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2065.024#2065.357"
"497	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2065.357#2065.69"
"498	мм	мм	INTJ	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2065.69#2066.023"
"499	судя	судя	VERB	_   VerbForm=Part	_	_	_	@alp1990f-words#@alp1990f#2066.023#2066.356"
"500	по	по	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2066.356#2066.689"
"501	дневникам	дневник	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2066.689#2067.022"
"502	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2067.022#2067.355"
"503	которые	который	DET	_	Case=Nom|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2067.355#2067.688"
"504	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#2067.688#2068.021"
"505	читала	читать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2068.021#2068.354"
"506	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2068.354#2068.687"
"507	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2068.687#2069.02"
"508	наркозависимых	наркозависимый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2069.02#2069.353"
"509	и	и	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2069.353#2069.694"
"510	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2070.636#2070.744"
"511	да	да	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2070.744#2070.852"
"512	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2070.852#2070.96"
"513	да	да	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2070.96#2071.068"
"514	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2071.068#2071.176"
"515	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2071.176#2071.284"
"516	слушай	слушать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2072.397#2072.752"
"517	очень	очень	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2072.752#2073.107"
"518	много	много	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2073.107#2073.462"
"519	разных	разный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2073.462#2073.817"
"520	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2073.817#2074.172"
"521	аа	аа	INTJ	_	_	_	_	@alp1990f-words#@alp1990f#2074.172#2074.527"
"522	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2074.527#2074.882"
"523	в	в	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2074.882#2075.237"
"524	интернете	интернет	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2075.237#2075.592"
"525	там	там	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2075.592#2075.947"
"526	форумов	форум	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2075.947#2076.302"
"527	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2076.302#2076.657"
"528	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#2076.657#2077.012"
"529	называю	называть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2077.012#2077.367"
"530	это	этот	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2077.367#2077.722"
"531	дневники	дневник	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2077.722#2078.09"
"532	но	но	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2078.102#2078.364"
"533	просто	просто	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2078.364#2078.626"
"534	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#2078.626#2078.888"
"535	которые	который	PRON	_	Case=Nom	_	_	_	@alp1990f-words#@alp1990f#2078.888#2079.15"
"536	пишут	писать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2079.15#2079.412"
"537	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2079.412#2079.674"
"538	что	что	PRON	_	Case=Nom	_	_	_	@alp1990f-words#@alp1990f#2079.674#2079.936"
"539	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2079.936#2080.198"
"540	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2080.198#2080.46"
"541	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2080.46#2080.722"
"542	какую-то	какой-то	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2080.722#2080.984"
"543	литературу	литература	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2080.984#2081.246"
"544	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2081.246#2081.508"
"545	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#2081.508#2081.77"
"546	даже	даже	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2081.77#2082.032"
"547	не	не	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2082.032#2082.294"
"548	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2082.294#2082.556"
"549	что	что	PRON	_	Case=Acc	_	_	_	@alp1990f-words#@alp1990f#2082.556#2082.818"
"550	именно	именно	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2082.818#2083.08"
"551	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#2083.08#2083.342"
"552	читала	читать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2083.342#2083.604"
"553	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2083.604#2083.866"
"554	мм	мм	INTJ	_	_	_	_	@alp1990f-words#@alp1990f#2083.866#2084.128"
"555	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2084.128#2084.39"
"556	м	м	INTJ	_	_	_	_	@alp1990f-words#@alp1990f#2084.39#2084.652"
"557	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#2084.652#2084.914"
"558	обратила	обратить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2084.914#2085.176"
"559	внимание	внимание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2085.176#2085.454"
"560	на	на	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2085.454#2085.686"
"561	то	то	PRON	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2085.686#2085.918"
"562	что	что	SCONJ	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2085.918#2086.15"
"563	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2086.15#2086.382"
"564	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2086.382#2086.614"
"565	как	как	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2086.614#2086.846"
"566	будто	будто	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2086.846#2087.078"
"567	бы	бы	PART	_	Mood=Cnd	_	_	_	@alp1990f-words#@alp1990f#2087.078#2087.31"
"568	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2087.31#2087.542"
"569	в	в	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2087.542#2087.774"
"570	диалоге	диалог	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2087.774#2088.006"
"571	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2088.006#2088.238"
"572	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2088.238#2088.47"
"573	с	с	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2088.47#2088.702"
"574	веществом	вещество	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2088.702#2088.934"
"575	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2088.934#2089.166"
"576	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2089.166#2089.398"
"577	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@alp1990f-words#@alp1990f#2089.398#2089.63"
"578	постоянно	постоянно	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2089.63#2089.862"
"579	думает	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2089.862#2090.094"
"580	об	о	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2090.094#2090.326"
"581	этом	это	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2090.326#2090.558"
"582	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2090.558#2090.79"
"583	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2090.79#2091.022"
"584	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2091.022#2091.254"
"585	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@alp1990f-words#@alp1990f#2091.254#2091.486"
"586	как	как	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2091.486#2091.718"
"587	бы	бы	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2091.718#2091.95"
"588	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2091.95#2092.182"
"589	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2092.182#2092.414"
"590	если	если	SCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2092.414#2092.646"
"591	например	например	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2092.646#2092.878"
"592	в	в	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2092.878#2093.11"
"593	сумочке	сумочка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2093.11#2093.342"
"594	лежит	лежать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2093.342#2093.574"
"595	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2093.574#2093.806"
"596	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#2093.806#2094.038"
"597	как	как	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2094.038#2094.27"
"598	бы	бы	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2094.27#2094.502"
"599	с	с	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2094.502#2094.734"
"600	тобой	ты	PRON	_	Case=Ins|Number=Sing|Person=2	_	_	_	@alp1990f-words#@alp1990f#2094.734#2094.966"
"601	разговариваю	разговаривать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2094.966#2095.198"
"602	но	но	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2095.198#2095.43"
"603	там	там	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2095.43#2095.662"
"604	перепроверяю	перепроверять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2095.662#2095.894"
"605	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2095.894#2096.168"
"606	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2096.168#2096.448"
"607	ли	ли	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2096.448#2096.728"
"608	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2096.728#2097.008"
"609	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2097.008#2097.288"
"610	там	там	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2097.288#2097.568"
"611	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2097.568#2097.848"
"612	щас	щас	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2097.848#2098.128"
"613	лежит	лежать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2098.128#2098.408"
"614	же	же	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2098.408#2098.688"
"615	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2098.688#2098.968"
"616	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2098.968#2099.248"
"617	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2099.248#2099.528"
"618	все	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2099.528#2099.808"
"619	внимание	внимание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2099.808#2100.088"
"620	постоянно	постоянно	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2100.088#2100.368"
"621	где-то	где-то	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2100.368#2100.648"
"623	в	в	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2100.928#2101.208"
"624	другом	другой	DET	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2101.208#2101.488"
"625	месте	место	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2101.488#2101.768"
"626	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#2101.768#2102.048"
"627	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2102.048#2102.328"
"628	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2102.328#2102.608"
"629	опять	опять	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2102.608#2102.888"
"630	же	же	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2102.888#2103.168"
"631	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2103.168#2103.448"
"633	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2103.728#2104.008"
"634	интересно	интересно	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#2104.008#2104.288"
"635	а	а	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2104.288#2104.568"
"636	что	что	PRON	_	Case=Nom	_	_	_	@alp1990f-words#@alp1990f#2104.568#2104.848"
"637	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#2104.848#2105.128"
"638	в	в	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#2105.128#2105.408"
"639	моей	мой	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2105.408#2105.688"
"640	жизни	жизнь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2105.688#2105.968"
"641	такого	такой	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#2105.968#2106.248"
"642	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#2106.248#2106.528"
"643	и	и	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2106.528#2106.808"
"644	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#2106.808#2107.088"
"645	поняла	понять	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#2107.088#2107.368"
"646	что	что	SCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#2107.368#2107.648"
"647	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#2107.648#2107.928"
